"Id";"ActivityDate";"TotalSteps";"TotalDistance";"TrackerDistance";"LoggedActivitiesDistance";"VeryActiveDistance";"ModeratelyActiveDistance";"LightActiveDistance";"SedentaryActiveDistance";"VeryActiveMinutes";"FairlyActiveMinutes";"LightlyActiveMinutes";"SedentaryMinutes";"Calories"
1624580081;"4/4/2016";18464;12.0;12.0;0;0.0;0.0;12.0;0;0;0;270;1170;1574
1624580081;"4/5/2016";1335;0.870000004768372;0.870000004768372;0;0.0;0.0;0.870000004768372;0;0;0;74;1366;1308
1624580081;"4/6/2016";1004;0.649999976158142;0.649999976158142;0;0.0;0.0;0.649999976158142;0;0;0;55;1385;1276
1624580081;"4/7/2016";1111;0.720000028610229;0.720000028610229;0;0.0;0.0;0.720000028610229;0;0;0;54;1386;1278
1624580081;"4/8/2016";6344;4.11999988555908;4.11999988555908;0;0.0;0.0;4.09999990463257;0;0;0;143;1297;1409
1624580081;"4/9/2016";3572;2.3199999332428;2.3199999332428;0;0.0;0.0;2.28999996185303;0;0;0;122;1318;1370
1624580081;"4/10/2016";3910;2.53999996185303;2.53999996185303;0;0.469999998807907;0.25;1.80999994277954;0;7;7;186;1240;1555
1624580081;"4/11/2016";10000;6.5;6.5;0;0.0;0.0;6.5;0;0;0;172;1268;1469
1624580081;"4/12/2016";8163;5.30999994277954;5.30999994277954;0;0.0;0.0;5.30999994277954;0;0;0;146;1294;1432
1644430081;"4/1/2016";4636;3.41000008583069;3.41000008583069;0;0.0;0.779999971389771;2.59999990463257;0;0;16;586;838;3323
1644430081;"4/2/2016";20237;14.710000038147;14.710000038147;0;2.5699999332428;6.40000009536743;5.73000001907349;0;34;141;347;918;4029
1644430081;"4/3/2016";12912;9.40999984741211;9.40999984741211;0;4.82999992370605;0.769999980926514;3.78999996185303;0;59;16;283;1082;3436
1644430081;"4/4/2016";2819;2.04999995231628;2.04999995231628;0;0.310000002384186;0.170000001788139;1.55999994277954;0;4;4;87;1345;2444
1644430081;"4/5/2016";9921;7.21000003814697;7.21000003814697;0;0.340000003576279;1.51999998092651;5.3600001335144;0;5;35;219;1181;3098
1644430081;"4/6/2016";8046;5.84999990463257;5.84999990463257;0;1.28999996185303;2.11999988555908;2.45000004768372;0;18;41;137;1244;2925
1644430081;"4/7/2016";11166;8.11999988555908;8.11999988555908;0;0.209999993443489;2.41000008583069;5.5;0;3;58;230;1149;3202
1644430081;"4/8/2016";7842;5.69999980926514;5.69999980926514;0;0.479999989271164;2.41000008583069;2.80999994277954;0;7;43;161;1229;2928
1644430081;"4/9/2016";13840;10.0600004196167;10.0600004196167;0;1.30999994277954;3.72000002861023;5.03000020980835;0;18;81;192;1149;3290
1644430081;"4/10/2016";1329;0.970000028610229;0.970000028610229;0;0.0;0.0;0.970000028610229;0;0;0;35;207;489
1844505072;"4/1/2016";6847;4.53000020980835;4.53000020980835;0;0.610000014305115;0.370000004768372;3.54999995231628;0;9;9;251;1171;1969
1844505072;"4/2/2016";5367;3.54999995231628;3.54999995231628;0;0.0;0.0;3.54999995231628;0;0;0;263;1177;1889
1844505072;"4/3/2016";2841;1.87999999523163;1.87999999523163;0;0.0;0.0;1.87999999523163;0;0;0;136;1114;1636
1844505072;"4/4/2016";0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;669;1347
1844505072;"4/5/2016";0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;1440;1347
1844505072;"4/6/2016";7;0.0;0.0;0;0.0;0.0;0.0;0;0;0;1;1439;1349
1844505072;"4/7/2016";6344;4.19000005722046;4.19000005722046;0;0.0;0.0;4.19000005722046;0;0;0;290;1150;1965
1844505072;"4/8/2016";5316;3.50999999046326;3.50999999046326;0;0.0;0.0;3.50999999046326;0;0;0;221;1219;1824
1844505072;"4/9/2016";4979;3.28999996185303;3.28999996185303;0;0.0;0.0;3.28999996185303;0;0;0;184;620;1807
1844505072;"4/10/2016";6556;4.34000015258789;4.34000015258789;0;0.0;0.0;4.32999992370605;0;0;0;305;810;1971
1844505072;"4/11/2016";5430;3.58999991416931;3.58999991416931;0;0.0;0.0;3.58999991416931;0;0;0;251;1189;1888
1844505072;"4/12/2016";6697;4.42999982833862;4.42999982833862;0;0.0;0.0;4.42999982833862;0;0;0;339;1101;2030
1927972279;"4/1/2016";4317;2.99000000953674;2.99000000953674;0;0.0;0.370000004768372;2.61999988555908;0;0;11;192;854;2590
1927972279;"4/2/2016";5662;3.92000007629395;3.92000007629395;0;0.0;0.0;3.92000007629395;0;0;0;267;858;2783
1927972279;"4/3/2016";3198;2.21000003814697;2.21000003814697;0;0.0;0.0;2.21000003814697;0;0;0;146;1183;2449
1927972279;"4/4/2016";2352;1.62999999523163;1.62999999523163;0;0.0;0.0;1.62999999523163;0;0;0;128;829;2380
1927972279;"4/5/2016";2234;1.54999995231628;1.54999995231628;0;0.0;0.0;1.54999995231628;0;0;0;108;912;2344
1927972279;"4/6/2016";1259;0.870000004768372;0.870000004768372;0;0.0;0.0;0.870000004768372;0;0;0;73;938;2202
1927972279;"4/7/2016";768;0.529999971389771;0.529999971389771;0;0.0;0.0;0.529999971389771;0;0;0;43;1397;2130
1927972279;"4/8/2016";519;0.360000014305115;0.360000014305115;0;0.0;0.0;0.360000014305115;0;0;0;34;1406;2088
1927972279;"4/9/2016";2523;1.75;1.75;0;0.0;0.370000004768372;1.37999999523163;0;0;9;134;1250;2443
1927972279;"4/10/2016";2105;1.46000003814697;1.46000003814697;0;0.0;0.0;1.46000003814697;0;0;0;139;805;2442
1927972279;"4/11/2016";1209;0.839999973773956;0.839999973773956;0;0.0;0.0;0.839999973773956;0;0;0;73;842;2255
1927972279;"4/12/2016";678;0.469999998807907;0.469999998807907;0;0.0;0.0;0.469999998807907;0;0;0;55;734;2220
2022484408;"4/1/2016";13603;9.60000038146973;9.60000038146973;0;5.46000003814697;0.629999995231628;3.50999999046326;0;72;16;213;1139;2645
2022484408;"4/2/2016";5477;3.83999991416931;3.83999991416931;0;0.0;0.0;3.83999991416931;0;0;0;237;1203;2040
2022484408;"4/3/2016";11144;7.82000017166138;7.82000017166138;0;1.78999996185303;0.889999985694885;5.1399998664856;0;25;22;279;1114;2395
2022484408;"4/4/2016";15313;11.0;11.0;0;5.01999998092651;1.28999996185303;4.69000005722046;0;62;19;233;1126;2581
2022484408;"4/5/2016";10805;7.59000015258789;7.59000015258789;0;0.720000028610229;0.980000019073486;5.8899998664856;0;36;37;298;1069;2735
2022484408;"4/6/2016";15392;10.9300003051758;10.9300003051758;0;3.4300000667572;1.75;5.75;0;47;42;258;1093;2733
2022484408;"4/7/2016";18247;13.8299999237061;13.8299999237061;0;7.1100001335144;2.21000003814697;4.51000022888184;0;72;62;252;1054;3021
2022484408;"4/8/2016";13023;9.26000022888184;9.26000022888184;0;3.23000001907349;0.560000002384186;5.46999979019165;0;40;12;296;1092;2577
2022484408;"4/9/2016";16267;12.5900001525879;12.5900001525879;0;5.75;0.469999998807907;6.36999988555908;0;44;16;302;1078;2811
2022484408;"4/10/2016";10005;7.01999998092651;7.01999998092651;0;0.0799999982118607;1.04999995231628;5.90000009536743;0;1;23;339;1077;2458
2022484408;"4/11/2016";10106;7.09000015258789;7.09000015258789;0;1.21000003814697;0.560000002384186;5.32999992370605;0;41;16;272;1111;2568
2022484408;"4/12/2016";11875;8.34000015258789;8.34000015258789;0;3.30999994277954;0.769999980926514;4.26000022888184;0;42;14;227;1157;2390
2026352035;"4/1/2016";2605;1.62000000476837;1.62000000476837;0;0.0;0.0;1.62000000476837;0;0;0;166;729;1407
2026352035;"4/2/2016";1229;0.759999990463257;0.759999990463257;0;0.0;0.0;0.759999990463257;0;0;0;69;795;1237
2026352035;"4/3/2016";2308;1.42999994754791;1.42999994754791;0;0.0;0.0;1.42999994754791;0;0;0;115;720;1330
2026352035;"4/4/2016";6679;4.1399998664856;4.1399998664856;0;0.0;0.0;4.1399998664856;0;0;0;263;644;1583
2026352035;"4/5/2016";5645;3.5;3.5;0;0.0;0.0;3.5;0;0;0;248;621;1538
2026352035;"4/6/2016";3180;1.97000002861023;1.97000002861023;0;0.0;0.0;1.97000002861023;0;0;0;185;738;1421
2026352035;"4/7/2016";2767;1.72000002861023;1.72000002861023;0;0.0;0.0;1.72000002861023;0;0;0;170;673;1392
2026352035;"4/8/2016";3762;2.32999992370605;2.32999992370605;0;0.0;0.0;2.32999992370605;0;0;0;173;719;1425
2026352035;"4/9/2016";3098;1.91999995708466;1.91999995708466;0;0.0;0.0;1.91999995708466;0;0;0;185;700;1413
2026352035;"4/10/2016";5142;3.19000005722046;3.19000005722046;0;0.0;0.0;3.19000005722046;0;0;0;230;654;1515
2026352035;"4/11/2016";3279;2.02999997138977;2.02999997138977;0;0.0;0.0;2.02999997138977;0;0;0;164;694;1405
2026352035;"4/12/2016";4414;2.74000000953674;2.74000000953674;0;0.189999997615814;0.349999994039536;2.20000004768372;0;3;8;181;706;1459
1503960366;"4/13/2016";10735;6.96999979019165;6.96999979019165;0;1.57000005245209;0.689999997615814;4.71000003814697;0;21;19;217;776;1797
1503960366;"4/14/2016";10460;6.73999977111816;6.73999977111816;0;2.44000005722046;0.400000005960464;3.91000008583069;0;30;11;181;1218;1776
1503960366;"4/15/2016";9762;6.28000020980835;6.28000020980835;0;2.14000010490417;1.25999999046326;2.82999992370605;0;29;34;209;726;1745
1503960366;"4/16/2016";12669;8.15999984741211;8.15999984741211;0;2.71000003814697;0.409999996423721;5.03999996185303;0;36;10;221;773;1863
1503960366;"4/17/2016";9705;6.48000001907349;6.48000001907349;0;3.19000005722046;0.779999971389771;2.50999999046326;0;38;20;164;539;1728
1503960366;"4/18/2016";13019;8.59000015258789;8.59000015258789;0;3.25;0.639999985694885;4.71000003814697;0;42;16;233;1149;1921
1503960366;"4/19/2016";15506;9.88000011444092;9.88000011444092;0;3.52999997138977;1.32000005245209;5.03000020980835;0;50;31;264;775;2035
1503960366;"4/20/2016";10544;6.67999982833862;6.67999982833862;0;1.96000003814697;0.479999989271164;4.23999977111816;0;28;12;205;818;1786
1503960366;"4/21/2016";9819;6.34000015258789;6.34000015258789;0;1.3400000333786;0.349999994039536;4.65000009536743;0;19;8;211;838;1775
1503960366;"4/22/2016";12764;8.13000011444092;8.13000011444092;0;4.76000022888184;1.12000000476837;2.24000000953674;0;66;27;130;1217;1827
1503960366;"4/23/2016";14371;9.03999996185303;9.03999996185303;0;2.80999994277954;0.870000004768372;5.3600001335144;0;41;21;262;732;1949
1503960366;"4/24/2016";10039;6.40999984741211;6.40999984741211;0;2.92000007629395;0.209999993443489;3.27999997138977;0;39;5;238;709;1788
1503960366;"4/25/2016";15355;9.80000019073486;9.80000019073486;0;5.28999996185303;0.569999992847443;3.94000005722046;0;73;14;216;814;2013
1503960366;"4/26/2016";13755;8.78999996185303;8.78999996185303;0;2.32999992370605;0.920000016689301;5.53999996185303;0;31;23;279;833;1970
1503960366;"4/27/2016";18134;12.210000038147;12.210000038147;0;6.40000009536743;0.409999996423721;5.40999984741211;0;78;11;243;1108;2159
1503960366;"4/28/2016";13154;8.52999973297119;8.52999973297119;0;3.53999996185303;1.1599999666214;3.78999996185303;0;48;28;189;782;1898
1503960366;"4/29/2016";11181;7.15000009536743;7.15000009536743;0;1.05999994277954;0.5;5.57999992370605;0;16;12;243;815;1837
1503960366;"4/30/2016";14673;9.25;9.25;0;3.55999994277954;1.41999995708466;4.26999998092651;0;52;34;217;712;1947
1503960366;"5/1/2016";10602;6.80999994277954;6.80999994277954;0;2.28999996185303;1.60000002384186;2.92000007629395;0;33;35;246;730;1820
1503960366;"5/2/2016";14727;9.71000003814697;9.71000003814697;0;3.21000003814697;0.569999992847443;5.92000007629395;0;41;15;277;798;2004
1503960366;"5/3/2016";15103;9.65999984741211;9.65999984741211;0;3.73000001907349;1.04999995231628;4.88000011444092;0;50;24;254;816;1990
1503960366;"5/4/2016";11100;7.15000009536743;7.15000009536743;0;2.46000003814697;0.870000004768372;3.8199999332428;0;36;22;203;1179;1819
1503960366;"5/5/2016";14070;8.89999961853027;8.89999961853027;0;2.92000007629395;1.08000004291534;4.88000011444092;0;45;24;250;857;1959
1503960366;"5/6/2016";12159;8.02999973297119;8.02999973297119;0;1.97000002861023;0.25;5.80999994277954;0;24;6;289;754;1896
1503960366;"5/7/2016";11992;7.71000003814697;7.71000003814697;0;2.46000003814697;2.11999988555908;3.13000011444092;0;37;46;175;833;1821
1503960366;"5/8/2016";10060;6.57999992370605;6.57999992370605;0;3.52999997138977;0.319999992847443;2.73000001907349;0;44;8;203;574;1740
1503960366;"5/9/2016";12022;7.71999979019165;7.71999979019165;0;3.45000004768372;0.529999971389771;3.74000000953674;0;46;11;206;835;1819
1503960366;"5/10/2016";12207;7.76999998092651;7.76999998092651;0;3.34999990463257;1.1599999666214;3.25999999046326;0;46;31;214;746;1859
1503960366;"5/11/2016";12770;8.13000011444092;8.13000011444092;0;2.55999994277954;1.00999999046326;4.55000019073486;0;36;23;251;669;1783
1503960366;"5/12/2016";0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;1440;0
1624580081;"4/13/2016";7007;4.55000019073486;4.55000019073486;0;0.0;0.0;4.55000019073486;0;0;0;148;1292;1411
1624580081;"4/14/2016";9107;5.92000007629395;5.92000007629395;0;0.0;0.0;5.90999984741211;0;0;0;236;1204;1572
1624580081;"4/15/2016";1510;0.980000019073486;0.980000019073486;0;0.0;0.0;0.970000028610229;0;0;0;96;1344;1344
1624580081;"4/16/2016";5370;3.49000000953674;3.49000000953674;0;0.0;0.0;3.49000000953674;0;0;0;176;1264;1463
1624580081;"4/17/2016";6175;4.05999994277954;4.05999994277954;0;1.02999997138977;1.51999998092651;1.49000000953674;0;15;22;127;1276;1554
1624580081;"4/18/2016";10536;7.40999984741211;7.40999984741211;0;2.15000009536743;0.620000004768372;4.61999988555908;0;17;7;202;1214;1604
1624580081;"4/19/2016";2916;1.89999997615814;1.89999997615814;0;0.0;0.0;1.89999997615814;0;0;0;141;1299;1435
1624580081;"4/20/2016";4974;3.23000001907349;3.23000001907349;0;0.0;0.0;3.23000001907349;0;0;0;151;1289;1446
1624580081;"4/21/2016";6349;4.13000011444092;4.13000011444092;0;0.0;0.0;4.1100001335144;0;0;0;186;1254;1467
1624580081;"4/22/2016";4026;2.61999988555908;2.61999988555908;0;0.0;0.0;2.59999990463257;0;0;0;199;1241;1470
1624580081;"4/23/2016";8538;5.55000019073486;5.55000019073486;0;0.0;0.0;5.53999996185303;0;0;0;227;1213;1562
1624580081;"4/24/2016";6076;3.95000004768372;3.95000004768372;0;1.14999997615814;0.910000026226044;1.88999998569489;0;16;18;185;1221;1617
1624580081;"4/25/2016";6497;4.21999979019165;4.21999979019165;0;0.0;0.0;4.19999980926514;0;0;0;202;1238;1492
1624580081;"4/26/2016";2826;1.8400000333786;1.8400000333786;0;0.0;0.0;1.83000004291534;0;0;0;140;1300;1402
1624580081;"4/27/2016";8367;5.44000005722046;5.44000005722046;0;1.11000001430511;1.87000000476837;2.46000003814697;0;17;36;154;1233;1670
1624580081;"4/28/2016";2759;1.78999996185303;1.78999996185303;0;0.0;0.200000002980232;1.60000002384186;0;0;5;115;1320;1401
1624580081;"4/29/2016";2390;1.54999995231628;1.54999995231628;0;0.0;0.0;1.54999995231628;0;0;0;150;1290;1404
1624580081;"4/30/2016";6474;4.30000019073486;4.30000019073486;0;0.899999976158142;1.27999997138977;2.11999988555908;0;11;23;224;1182;1655
1624580081;"5/1/2016";36019;28.0300006866455;28.0300006866455;0;21.9200000762939;4.19000005722046;1.9099999666214;0;186;63;171;1020;2690
1624580081;"5/2/2016";7155;4.92999982833862;4.92999982833862;0;0.860000014305115;0.589999973773956;3.47000002861023;0;7;6;166;1261;1497
1624580081;"5/3/2016";2100;1.37000000476837;1.37000000476837;0;0.0;0.0;1.3400000333786;0;0;0;96;1344;1334
1624580081;"5/4/2016";2193;1.42999994754791;1.42999994754791;0;0.0;0.0;1.41999995708466;0;0;0;118;1322;1368
1624580081;"5/5/2016";2470;1.61000001430511;1.61000001430511;0;0.0;0.0;1.58000004291534;0;0;0;117;1323;1370
1624580081;"5/6/2016";1727;1.12000000476837;1.12000000476837;0;0.0;0.0;1.12000000476837;0;0;0;102;1338;1341
1624580081;"5/7/2016";2104;1.37000000476837;1.37000000476837;0;0.0;0.0;1.37000000476837;0;0;0;182;1258;1474
1624580081;"5/8/2016";3427;2.23000001907349;2.23000001907349;0;0.0;0.0;2.22000002861023;0;0;0;152;1288;1427
1624580081;"5/9/2016";1732;1.12999999523163;1.12999999523163;0;0.0;0.0;1.12999999523163;0;0;0;91;1349;1328
1624580081;"5/10/2016";2969;1.92999994754791;1.92999994754791;0;0.0;0.0;1.91999995708466;0;0;0;139;1301;1393
1624580081;"5/11/2016";3134;2.03999996185303;2.03999996185303;0;0.0;0.0;2.03999996185303;0;0;0;112;1328;1359
1624580081;"5/12/2016";2971;1.92999994754791;1.92999994754791;0;0.0;0.0;1.91999995708466;0;0;0;107;890;1002
1644430081;"4/12/2016";10694;7.76999998092651;7.76999998092651;0;0.140000000596046;2.29999995231628;5.32999992370605;0;2;51;256;1131;3199
1644430081;"4/13/2016";8001;5.82000017166138;5.82000017166138;0;2.27999997138977;0.899999976158142;2.64000010490417;0;30;16;135;1259;2902
1644430081;"4/14/2016";11037;8.02000045776367;8.02000045776367;0;0.360000014305115;2.55999994277954;5.09999990463257;0;5;58;252;1125;3226
1644430081;"4/15/2016";5263;3.82999992370605;3.82999992370605;0;0.219999998807907;0.150000005960464;3.45000004768372;0;3;4;170;1263;2750
1644430081;"4/16/2016";15300;11.1199998855591;11.1199998855591;0;4.09999990463257;1.87999999523163;5.09000015258789;0;51;42;212;1135;3493
1644430081;"4/17/2016";8757;6.36999988555908;6.36999988555908;0;2.25;0.569999992847443;3.54999995231628;0;29;13;186;1212;3011
1644430081;"4/18/2016";7132;5.19000005722046;5.19000005722046;0;1.07000005245209;1.66999995708466;2.45000004768372;0;15;33;121;1271;2806
1644430081;"4/19/2016";11256;8.18000030517578;8.18000030517578;0;0.360000014305115;2.52999997138977;5.30000019073486;0;5;58;278;1099;3300
1644430081;"4/20/2016";2436;1.76999998092651;1.76999998092651;0;0.0;0.0;1.75999999046326;0;0;0;125;1315;2430
1644430081;"4/21/2016";1223;0.889999985694885;0.889999985694885;0;0.0;0.0;0.879999995231628;0;0;0;38;1402;2140
1644430081;"4/22/2016";3673;2.67000007629395;2.67000007629395;0;0.0;0.0;2.66000008583069;0;0;0;86;1354;2344
1644430081;"4/23/2016";6637;4.82999992370605;4.82999992370605;0;0.0;0.579999983310699;4.25;0;0;15;160;1265;2677
1644430081;"4/24/2016";3321;2.41000008583069;2.41000008583069;0;0.0;0.0;2.41000008583069;0;0;0;89;1351;2413
1644430081;"4/25/2016";3580;2.59999990463257;2.59999990463257;0;0.589999973773956;0.0599999986588955;1.95000004768372;0;8;1;94;1337;2497
1644430081;"4/26/2016";9919;7.21000003814697;7.21000003814697;0;0.800000011920929;1.72000002861023;4.69000005722046;0;11;41;223;1165;3123
1644430081;"4/27/2016";3032;2.20000004768372;2.20000004768372;0;0.0;0.0;2.20000004768372;0;0;0;118;1322;2489
1644430081;"4/28/2016";9405;6.84000015258789;6.84000015258789;0;0.200000002980232;2.3199999332428;4.30999994277954;0;3;53;227;1157;3108
1644430081;"4/29/2016";3176;2.30999994277954;2.30999994277954;0;0.0;0.0;2.30999994277954;0;0;0;120;1193;2498
1644430081;"4/30/2016";18213;13.2399997711182;13.2399997711182;0;0.629999995231628;3.14000010490417;9.46000003814697;0;9;71;402;816;3846
1644430081;"5/1/2016";6132;4.46000003814697;4.46000003814697;0;0.239999994635582;0.990000009536743;3.23000001907349;0;3;24;146;908;2696
1644430081;"5/2/2016";3758;2.73000001907349;2.73000001907349;0;0.0700000002980232;0.310000002384186;2.34999990463257;0;1;7;148;682;2580
1644430081;"5/3/2016";12850;9.34000015258789;9.34000015258789;0;0.720000028610229;4.09000015258789;4.53999996185303;0;10;94;221;1115;3324
1644430081;"5/4/2016";2309;1.67999994754791;1.67999994754791;0;0.0;0.0;1.6599999666214;0;0;0;52;1388;2222
1644430081;"5/5/2016";4363;3.19000005722046;3.19000005722046;0;0.519999980926514;0.540000021457672;2.13000011444092;0;6;12;81;1341;2463
1644430081;"5/6/2016";9787;7.11999988555908;7.11999988555908;0;0.819999992847443;0.270000010728836;6.01000022888184;0;11;6;369;1054;3328
1644430081;"5/7/2016";13372;9.72000026702881;9.72000026702881;0;3.25999999046326;0.790000021457672;5.67000007629395;0;41;17;243;1139;3404
1644430081;"5/8/2016";6724;4.8899998664856;4.8899998664856;0;0.0;0.0;4.88000011444092;0;0;0;295;991;2987
1644430081;"5/9/2016";6643;4.82999992370605;4.82999992370605;0;2.39000010490417;0.349999994039536;2.08999991416931;0;32;6;303;1099;3008
1644430081;"5/10/2016";9167;6.65999984741211;6.65999984741211;0;0.879999995231628;0.810000002384186;4.96999979019165;0;12;19;155;1254;2799
1644430081;"5/11/2016";1329;0.970000028610229;0.970000028610229;0;0.0;0.0;0.949999988079071;0;0;0;49;713;1276
1844505072;"4/13/2016";4929;3.25999999046326;3.25999999046326;0;0.0;0.0;3.25999999046326;0;0;0;248;1192;1860
1844505072;"4/14/2016";7937;5.25;5.25;0;0.0;0.0;5.23000001907349;0;0;0;373;843;2130
1844505072;"4/15/2016";3844;2.53999996185303;2.53999996185303;0;0.0;0.0;2.53999996185303;0;0;0;176;527;1725
1844505072;"4/16/2016";3414;2.25999999046326;2.25999999046326;0;0.0;0.0;2.25999999046326;0;0;0;147;1293;1657
1844505072;"4/17/2016";4525;2.99000000953674;2.99000000953674;0;0.140000000596046;0.259999990463257;2.58999991416931;0;2;8;199;1231;1793
1844505072;"4/18/2016";4597;3.03999996185303;3.03999996185303;0;0.0;0.479999989271164;2.55999994277954;0;0;12;217;1211;1814
1844505072;"4/19/2016";197;0.129999995231628;0.129999995231628;0;0.0;0.0;0.129999995231628;0;0;0;10;1430;1366
1844505072;"4/20/2016";8;0.00999999977648258;0.00999999977648258;0;0.0;0.0;0.00999999977648258;0;0;0;1;1439;1349
1844505072;"4/21/2016";8054;5.32000017166138;5.32000017166138;0;0.119999997317791;0.519999980926514;4.67999982833862;0;2;13;308;1117;2062
1844505072;"4/22/2016";5372;3.54999995231628;3.54999995231628;0;0.0;0.0;3.54999995231628;0;0;0;220;1220;1827
1844505072;"4/23/2016";3570;2.35999989509583;2.35999989509583;0;0.0;0.0;2.35999989509583;0;0;0;139;1301;1645
1844505072;"4/24/2016";0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;1440;1347
1844505072;"4/25/2016";0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;1440;1347
1844505072;"4/26/2016";0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;1440;1347
1844505072;"4/27/2016";4;0.0;0.0;0;0.0;0.0;0.0;0;0;0;1;1439;1348
1844505072;"4/28/2016";6907;4.57000017166138;4.57000017166138;0;0.0;0.0;4.55999994277954;0;0;0;302;1138;1992
1844505072;"4/29/2016";4920;3.25;3.25;0;0.0;0.0;3.25;0;0;0;247;1082;1856
1844505072;"4/30/2016";4014;2.67000007629395;2.67000007629395;0;0.0;0.0;2.65000009536743;0;0;0;184;218;1763
1844505072;"5/1/2016";2573;1.70000004768372;1.70000004768372;0;0.0;0.259999990463257;1.45000004768372;0;0;7;75;585;1541
1844505072;"5/2/2016";0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;1440;1348
